,COD_IPRESS,x,y,SECTOR_R
15367,00015161,,,PRIVADO
15368,00014289,,,PRIVADO
15369,00015389,-12.2109819,-76.9350233,PRIVADO
15370,00024369,-12.0904178,-77.0079063,PRIVADO
15371,00024340,,,PRIVADO
15372,00005305,-7.16190075,-79.55216021,PUBLICO
15373,00003314,-15.48702365,-70.1464084,PUBLICO
15374,00029904,-12.2352053,-76.9168009,PRIVADO
15375,00024448,-8.10138624,-79.02067562,PRIVADO
15376,00009349,-12.0613645,-75.2039798,PRIVADO
15377,00003336,-14.33991893,-69.45928775,PUBLICO
15378,00024635,,,PRIVADO
15379,00019070,,,PUBLICO
15380,00019403,,,PRIVADO
15381,00016452,,,PRIVADO
15382,00014908,,,PRIVADO
15383,00005281,-7.63997794,-78.55186251,PUBLICO
15384,00024048,-12.1416088,-76.9918155,PRIVADO
15385,00024636,,,PRIVADO
15386,00024822,,,PRIVADO
15387,00024817,,,PRIVADO
15388,00018905,-11.9299805,-77.053541,PRIVADO
15389,00005213,-8.07517775,-79.00759864,PUBLICO
15390,00030325,-12.09789153,-77.01043523,PRIVADO
15391,00000466,-10.90906692,-73.727997,PUBLICO
15392,00023903,-11.9642456,-76.9903827,PRIVADO
15393,00023966,-13.52671358,-71.94714218,PRIVADO
15394,00001742,-10.09821629,-78.16181262,PUBLICO
15395,00003284,-15.27469789,-69.90922156,PUBLICO
15396,00030383,-12.1477572,-76.8752689,PRIVADO
15397,00014538,,,PRIVADO
15398,00024283,,,PRIVADO
15399,00002003,-4.83991976,-80.60137931,PUBLICO
15400,00024595,,,PRIVADO
15401,00006857,-6.37374167,-78.80939333,PUBLICO
15402,00007389,-12.82457592,-74.48524203,PUBLICO
15403,00024500,,,PRIVADO
15404,00006964,-6.03531746,-74.96957425,PUBLICO
15405,00004903,-6.37164667,-77.90919667,PUBLICO
15406,00029884,,,PRIVADO
15407,00015629,,,PRIVADO
15408,00015203,,,PRIVADO
15409,00015700,,,PRIVADO
15410,00015648,,,PRIVADO
15411,00015588,,,PRIVADO
15412,00016864,,,PRIVADO
15413,00029389,-12.0875158,-77.0661294,PRIVADO
15414,00015358,,,PRIVADO
15415,00029466,-11.87441844,-77.01799506,PUBLICO
15416,00001791,-8.91709666,-77.44644685,PUBLICO
15417,00000485,-11.2906802,-74.62767412,PUBLICO
15418,00004346,-6.72087641,-79.97555329,PUBLICO
15419,00024839,,,PRIVADO
15420,00024807,-12.104759,-77.027742,PRIVADO
15421,00024866,,,PRIVADO
15422,00024882,,,PRIVADO
15423,00004993,-6.31637196,-78.9081381,PUBLICO
15424,00029133,-12.0240527,-77.112036,PRIVADO
15425,00002319,-13.94986333,-71.73309333,PUBLICO
15426,00002322,-14.11516746,-71.66390394,PUBLICO
15427,00002521,-12.90816848,-71.40422589,PUBLICO
15428,00000878,-8.88624121,-77.12443643,PUBLICO
15429,00013972,-12.06371,-77.125736,PUBLICO
15430,00014570,,,PRIVADO
15431,00014822,-12.0928742,-77.0700667,PRIVADO
15432,00014205,,,PRIVADO
15433,00002375,-14.15358193,-71.57519183,PUBLICO
15434,00023746,,,PRIVADO
15435,00007259,-5.71205281,-78.28831817,PUBLICO
15436,00007205,-5.70858109,-78.34555677,PUBLICO
15437,00006889,,,PUBLICO
15438,00023861,,,PRIVADO
15439,00023825,,,PRIVADO
15440,00000562,-11.34326752,-76.40727627,PUBLICO
15441,00029898,-12.1277644,-76.9863352,PRIVADO
15442,00016440,,,PRIVADO
15443,00016993,,,PRIVADO
15444,00016135,-5.31742682,-78.92558429,PUBLICO
15445,00016831,-7.60455172,-78.68892368,PUBLICO
15446,00018046,,,PRIVADO
15447,00029478,-12.02941578,-77.02954497,PUBLICO
15448,00028373,-5.1957094,-80.652969,PRIVADO
15449,00017353,-5.1957094,-80.652969,PRIVADO
15450,00024515,,,PRIVADO
15451,00010818,,,PRIVADO
15452,00010880,-6.54734961,-78.65011914,PUBLICO
15453,00010710,-12.06489314,-75.20756589,PUBLICO
15454,00010789,,,PRIVADO
15455,00029091,-12.0811289,-77.0382559,PRIVADO
15456,00011275,,,PRIVADO
15457,00024641,,,PRIVADO
15458,00015258,,,PRIVADO
15459,00014023,,,PRIVADO
15460,00018832,-3.76973686,-73.27311359,PUBLICO
15461,00019390,-12.3849381,-76.7704642,PUBLICO
15462,00019141,,,PRIVADO
15463,00018914,-9.75356833,-76.66552,PUBLICO
15464,00014385,-10.88153167,-75.14075167,PUBLICO
15465,00000336,-10.86341333,-75.18371667,PUBLICO
15466,00001478,-10.01032333,-77.57041667,PUBLICO
15467,00030038,-11.97932464,-77.00236178,PRIVADO
15468,00004171,-14.0511904,-73.56625732,PUBLICO
15469,00024324,,,PRIVADO
15470,00002190,-5.2087418,-79.94437521,PUBLICO
15471,00018743,-8.1090524,-79.0215336,PRIVADO
15472,00023982,,,PRIVADO
15473,00001549,-9.61529,-77.51248,PUBLICO
15474,00016464,,,PRIVADO
15475,00016758,-13.5201202,-71.9802389,PRIVADO
15476,00029480,,,PUBLICO
15477,00016797,,,PRIVADO
15478,00016861,,,PRIVADO
15479,00028532,,,PRIVADO
15480,00024000,,,PRIVADO
15481,00000816,-10.13988297,-75.97321322,PUBLICO
15482,00012664,-11.8916733,-77.0368364,PUBLICO
15483,00010571,-9.937735,-76.239595,PUBLICO
15484,00010588,,,PRIVADO
15485,00029231,-11.10556661,-77.59854538,PRIVADO
15486,00010858,,,PRIVADO
15487,00018493,-9.72650379,-76.82944319,PUBLICO
15488,00019566,,,PRIVADO
15489,00019365,,,PRIVADO
15490,00018306,-12.061051,-77.1435799,PRIVADO
15491,00019167,-12.0910398,-77.06483579,PRIVADO
15492,00019011,,,PRIVADO
15493,00018969,,,PRIVADO
15494,00030045,,,PRIVADO
15495,00024320,,,PRIVADO
15496,00007412,-5.86089063,-76.06969922,PUBLICO
15497,00003229,-15.85400667,-69.82603167,PUBLICO
15498,00003207,-15.966125,-69.73963167,PUBLICO
15499,00024552,,,PRIVADO
15500,00024430,,,PUBLICO
15501,00025716,-13.52552844,-71.95293489,PRIVADO
15502,00007088,-6.45555,-78.86521,PUBLICO
15503,00007785,-12.0671961,-77.1157065,PRIVADO
15504,00026127,-8.08166075,-79.00050909,PRIVADO
15505,00023483,,,PRIVADO
15506,00004947,-6.55129879,-77.2372622,PUBLICO
15507,00029386,,,PRIVADO
15508,00025516,-9.9199104,-76.2363188,PRIVADO
15509,00025644,-8.1030896,-79.04264454,PRIVADO
15510,00025652,,,PRIVADO
15511,00026021,-8.1178851,-79.0245587,PRIVADO
15512,00025791,-11.96970881,-77.05777264,PRIVADO
15513,00029975,-12.04171,-77.0983615,PRIVADO
15514,00025453,,,PRIVADO
15515,00025458,-12.16350847,-76.99614442,PRIVADO
15516,00025615,-12.06358914,-77.117737,PRIVADO
15517,00025628,,,PRIVADO
15518,00025751,,,PRIVADO
15519,00011556,-3.90854887,-70.51701259,PUBLICO
15520,00026049,-9.30880916,-75.86261214,PUBLICO
15521,00026116,-3.46232281,-74.79980707,PUBLICO
15522,00010364,-11.6927211,-76.0969647,PRIVADO
15523,00025385,-12.0217331,-77.0288554,PRIVADO
15524,00025597,,,PRIVADO
15525,00025245,-12.17812034,-76.9387852,PRIVADO
15526,00025573,-12.01986162,-77.05514514,PRIVADO
15527,00001095,-9.88672746,-75.63003156,PUBLICO
15528,00025885,-6.78331585,-79.87733466,PRIVADO
15529,00029638,-12.20611006,-76.93072995,PRIVADO
15530,00029796,-11.99020137,-77.07195438,PRIVADO
15531,00012068,-6.77073507,-79.83400885,PRIVADO
15532,00025998,-11.99135232,-77.07248464,PRIVADO
15533,00026149,,,PRIVADO
15534,00014756,-16.3957252,-71.547615,PRIVADO
15535,00026183,-13.52482404,-71.95892639,PUBLICO
15536,00020625,-5.23648454,-79.45305582,PUBLICO
15537,00026123,-12.0600776,-77.1370233,PRIVADO
15538,00005076,-4.94334959,-78.53825863,PUBLICO
15539,00025580,-13.1645404,-74.2029017,PRIVADO
15540,00025582,-13.5293,-71.9431,PRIVADO
15541,00025540,-6.2296601,-77.863419,PRIVADO
15542,00025809,-3.569216,-80.45907921,PRIVADO
15543,00004321,-6.76699167,-79.85404,PUBLICO
15544,00025785,-6.0338849,-76.97163814,PRIVADO
15545,00010828,-12.0270275,-76.9237499,PRIVADO
15546,00005141,-5.90204093,-78.16015572,PUBLICO
15547,00029950,-12.08900588,-77.02531747,PRIVADO
15548,00015544,-12.1416948,-76.9497515,PUBLICO
15549,00025968,-16.39201935,-71.54901262,PRIVADO
15550,00025946,-16.42808194,-71.51537181,PRIVADO
15551,00018606,-6.4824784,-76.3726891,PRIVADO
15552,00012330,-6.77207547,-79.84224877,PRIVADO
15553,00001274,-16.4504,-71.55759333,PUBLICO
15554,00018555,-7.17614336,-76.73470384,PUBLICO
15555,00029605,-13.65595401,-73.38198904,PRIVADO
15556,00025488,-10.7546059,-77.7610275,PRIVADO
15557,00017040,-11.12764,-77.6126325,PRIVADO
15558,00025514,-6.38380407,-78.81638672,PRIVADO
15559,00005845,-12.0232824,-76.976931,PUBLICO
15560,00025839,-16.91179121,-70.64614424,PRIVADO
15561,00025927,-16.412601,-71.5077031,PRIVADO
15562,00029567,-7.1769597,-78.500347,PRIVADO
15563,00025971,-12.0682219,-75.2100715,PRIVADO
15564,00025493,-7.13877,-78.508111,PRIVADO
15565,00025494,-13.65609304,-73.38198406,PRIVADO
15566,00025028,,,PRIVADO
15567,00025672,-12.1511415,-76.9780253,PRIVADO
15568,00025978,-12.21198996,-76.93742952,PRIVADO
15569,00006479,-6.99575838,-76.16688923,PUBLICO
15570,00030467,-12.0731306,-77.0650809,PRIVADO
15571,00021032,-2.4425,-72.6619,PUBLICO
15572,00025655,-12.0162519,-77.0961549,PRIVADO
15573,00025759,-12.147543,-77.0055273,PRIVADO
15574,00025845,-12.0495586,-76.9669676,PRIVADO
15575,00010153,-12.39863791,-74.86482362,PUBLICO
15576,00011673,-12.0604995,-76.9455815,PRIVADO
15577,00026074,-12.0537499,-76.9642389,PRIVADO
15578,00026101,-5.9007717,-76.1129048,PRIVADO
15579,00029956,-12.1041528,-77.0153122,PRIVADO
15580,00025304,,,PRIVADO
15581,00025322,-11.99026759,-77.06754626,PRIVADO
15582,00025499,,,PRIVADO
15583,00025616,-11.87880267,-77.12383604,PRIVADO
15584,00014137,,,PRIVADO
15585,00026063,-5.7094412,-78.7986181,PRIVADO
15586,00025928,-12.056082,-77.057576,PRIVADO
15587,00029699,-13.52341162,-71.96281813,PRIVADO
15588,00025253,,,PRIVADO
15589,00025318,-11.9600435,-77.0761367,PRIVADO
15590,00024157,-12.06096353,-77.14229263,PRIVADO
15591,00025910,-4.57611478,-81.26822159,PRIVADO
15592,00029800,-12.0502081,-77.053568,PRIVADO
15593,00025866,-12.0686357,-75.2102976,PRIVADO
15594,00004967,-6.06328668,-78.98176855,PUBLICO
15595,00025507,-12.0502081,-77.053568,PRIVADO
15596,00025611,-12.0630691,-76.9457387,PRIVADO
15597,00025600,,,PRIVADO
15598,00010516,-6.41061772,-76.76440768,PUBLICO
15599,00026193,-12.0502081,-77.053568,PRIVADO
15600,00005120,-6.09625678,-78.42137991,PUBLICO
15601,00025319,-12.0502081,-77.053568,PRIVADO
15602,00025317,-11.86657642,-77.07352811,PRIVADO
15603,00025323,-11.93239482,-77.04673892,PRIVADO
15604,00025451,-5.8998628,-76.1054927,PRIVADO
15605,00025588,-12.1157347,-77.0190228,PRIVADO
15606,00025851,-14.3386959,-72.8936384,PUBLICO
15607,00025934,-9.9298454,-76.2432653,PRIVADO
15608,00028562,-13.5242667,-71.9572013,PRIVADO
15609,00029952,-12.0962343,-77.0162406,PRIVADO
15610,00025497,-6.7765974,-79.8442978,PRIVADO
15611,00013486,-12.1467868,-76.9623905,PUBLICO
15612,00025520,-12.0524066,-77.0740584,PRIVADO
15613,00025518,-12.0763147,-77.0446447,PRIVADO
15614,00025657,,,PRIVADO
15615,00016481,-7.17654997,-76.72845577,PUBLICO
15616,00025704,,,PRIVADO
15617,00006084,-12.48301,-76.7962243,PUBLICO
15618,00007333,-6.18356333,-78.32551833,PUBLICO
15619,00025620,-12.03451713,-77.00344808,PRIVADO
15620,00025974,-5.7088373,-78.8076726,PRIVADO
15621,00025922,-16.08967574,-69.63551929,PRIVADO
15622,00025976,,,PRIVADO
15623,00005092,-5.73674961,-78.43009799,PUBLICO
15624,00029794,-12.0838876,-77.0358194,PRIVADO
15625,00013745,-12.09276554,-77.05649949,PRIVADO
15626,00025524,-5.1782884,-80.6548882,PRIVADO
15627,00025742,-16.399811,-71.532654,PRIVADO
15628,00026203,-8.0647013,-79.0614895,PUBLICO
15629,00026108,-12.0971829,-77.032585,PRIVADO
15630,00005149,-4.89524554,-77.92391925,PUBLICO
15631,00006858,-6.39020333,-78.81992667,PUBLICO
15632,00020683,,,PRIVADO
15633,00017154,-12.6182896,-73.8077817,PRIVADO
15634,00020171,-16.41850613,-71.83581025,PUBLICO
15635,00025815,-5.70544992,-78.80317969,PRIVADO
15636,00025773,-12.21884588,-76.93236568,PRIVADO
15637,00021014,-12.1664915,-77.026399,PRIVADO
15638,00026094,-6.58148208,-79.87562768,PUBLICO
15639,00030641,-8.9367032,-75.294569,PUBLICO
15640,00025430,-12.0202218,-77.0551104,PRIVADO
15641,00019827,,,PRIVADO
15642,00025703,-5.7064778,-78.8064239,PRIVADO
15643,00025630,,,PRIVADO
15644,00025676,,,PRIVADO
15645,00025674,-12.23117624,-76.86532247,PRIVADO
15646,00030438,-11.98490945,-77.07819531,PRIVADO
15647,00025359,-12.0694974,-77.1115092,PRIVADO
15648,00025128,-11.97680972,-76.77402533,PRIVADO
15649,00024771,,,PUBLICO
15650,00025581,-18.02106392,-70.2581006,PRIVADO
15651,00030151,-5.7059099,-78.8062619,PRIVADO
15652,00025701,-5.6315221,-78.5458453,PRIVADO
15653,00025366,-12.19591434,-76.95965565,PRIVADO
15654,00005295,-7.341455,-79.56305,PUBLICO
15655,00003587,-13.61922481,-74.73988237,PUBLICO
15656,00025614,-8.1034354,-79.0320784,PRIVADO
15657,00013278,-11.93441792,-76.69386372,PRIVADO
15658,00025623,-9.52275,-77.019385,PUBLICO
15659,00004241,-5.61213259,-78.89963505,PUBLICO
15660,00026219,-18.00303768,-70.24213664,PRIVADO
15661,00026223,-18.04585846,-70.25578682,PRIVADO
15662,00004693,-6.22161,-78.49871,PUBLICO
15663,00025563,-12.1306242,-77.0001049,PRIVADO
15664,00025977,-14.0541843,-75.6999842,PUBLICO
15665,00025983,-11.93689586,-76.6948323,PRIVADO
15666,00009995,-12.07915212,-77.05547086,PRIVADO
15667,00026177,-12.122955,-77.028543,PRIVADO
15668,00025776,-12.04635222,-75.24669566,PUBLICO
15669,00004791,-6.7471856,-78.52718093,PUBLICO
15670,00030599,-11.875446,-77.1276629,PRIVADO
15671,00025149,,,PRIVADO
15672,00025605,,,PUBLICO
15673,00025554,,,PRIVADO
15674,00025631,-16.401311,-71.5501398,PRIVADO
15675,00025786,-3.7395687,-73.2445308,PRIVADO
15676,00025800,-12.05639947,-77.04543001,PRIVADO
15677,00004734,-6.57977,-78.39862,PUBLICO
15678,00028744,-11.2455905,-74.6385259,PUBLICO
15679,00025066,-16.41761581,-71.49086153,PUBLICO
15680,00025745,-12.02847334,-76.94596771,PRIVADO
15681,00001149,-10.38766957,-75.06350938,PUBLICO
15682,00025769,-12.17296845,-76.96266241,PRIVADO
15683,00030398,-12.1643878,-76.9618352,PRIVADO
15684,00026061,-8.3891012,-74.5358221,PRIVADO
15685,00005105,-5.75228167,-78.25288333,PUBLICO
15686,00025397,,,PUBLICO
15687,00010790,-12.0526275,-76.95170558,PRIVADO
15688,00025506,,,PRIVADO
15689,00025562,-12.1621574,-77.0221193,PRIVADO
15690,00025805,-7.1567432,-78.5143104,PRIVADO
15691,00026229,-18.014017,-70.2500263,PRIVADO
15692,00023796,,,PRIVADO
15693,00029548,,,PRIVADO
15694,00002748,-12.12124206,-69.12306,PUBLICO
15695,00009674,-6.24136025,-78.15855161,PUBLICO
15696,00008265,-12.0639353,-77.1214128,PUBLICO
15697,00025911,-14.3386959,-72.8936384,PUBLICO
15698,00026132,-10.6103198,-76.210284,PRIVADO
15699,00026136,-11.9443184,-77.0610983,PRIVADO
15700,00026206,-11.9934697,-77.0483464,PRIVADO
15701,00005156,,,PUBLICO
15702,00025412,-4.64726503,-73.80903638,PUBLICO
15703,00006116,-12.1710773,-76.9660961,PUBLICO
15704,00025566,,,PRIVADO
15705,00025849,-11.94390103,-76.70928784,PRIVADO
15706,00011742,-3.7830361,-73.310126,PUBLICO
15707,00025697,-15.83307667,-70.02178394,PRIVADO
15708,00025865,-12.1105115,-76.9868812,PRIVADO
15709,00028968,-13.526335,-71.981976,PRIVADO
15710,00029182,-13.52415,-71.95713,PRIVADO
15711,00025395,,,PRIVADO
15712,00025502,-7.8167133,-78.0441602,PRIVADO
15713,00025606,-5.1856524,-80.6276586,PRIVADO
15714,00001207,-10.44961333,-76.46343333,PUBLICO
15715,00001197,-10.420425,-76.64352333,PUBLICO
15716,00030465,-12.0771005,-77.0091305,PRIVADO
15717,00001213,-10.48876674,-76.4892351,PUBLICO
15718,00010043,-15.83751241,-70.0259816,PRIVADO
15719,00025409,,,PUBLICO
15720,00005838,-12.0024575,-77.0105584,PUBLICO
15721,00025461,,,PRIVADO
15722,00030183,-11.49622282,-77.207868,PRIVADO
15723,00025861,-5.7073584,-78.805656,PRIVADO
15724,00025856,-5.18228825,-80.62665854,PRIVADO
15725,00004776,-6.85912,-79.11165,PUBLICO
15726,00025241,,,PRIVADO
15727,00025892,-5.0938488,-81.0962172,PUBLICO
15728,00024251,,,PRIVADO
15729,00026060,-7.33378079,-75.00340041,PUBLICO
15730,00025425,-6.5629155,-78.650658,PRIVADO
15731,00025398,,,PUBLICO
15732,00006034,-12.94875313,-76.38282128,PUBLICO
15733,00025474,,,PUBLICO
15734,00029187,-13.52353153,-71.96871086,PRIVADO
15735,00024890,-16.37721711,-71.5595526,PRIVADO
15736,00002240,-5.35237516,-79.64073791,PUBLICO
15737,00008275,-12.042798,-77.098306,PRIVADO
15738,00025764,-12.1013763,-76.9710451,PRIVADO
15739,00025472,-13.52352563,-71.96215096,PRIVADO
15740,00017800,-10.82117528,-74.65225742,PUBLICO
15741,00001145,-10.25886261,-75.12162774,PUBLICO
15742,00001082,-10.70044167,-75.456175,PUBLICO
15743,00025772,,,PUBLICO
15744,00025445,-18.0452218,-70.25383053,PRIVADO
15745,00025357,-12.0886043,-77.026155,PRIVADO
15746,00025812,,,PRIVADO
15747,00030475,-12.0891093,-77.0191543,PRIVADO
15748,00002722,-12.59603805,-69.17360577,PUBLICO
15749,00007055,-5.67772227,-77.93666067,PUBLICO
15750,00009068,-5.63313044,-78.53341476,PUBLICO
15751,00016292,-16.3940733,-71.5268242,PRIVADO
15752,00024728,,,PUBLICO
15753,00025387,-11.9914375,-77.075987,PRIVADO
15754,00025661,-15.499,-70.1348,PRIVADO
15755,00014338,-11.87354856,-77.12660712,PRIVADO
15756,00024986,-18.01554953,-70.25400471,PRIVADO
15757,00024696,-12.1953753,-76.9588685,PRIVADO
15758,00025365,,,PRIVADO
15759,00021048,-12.07128222,-77.06131137,PRIVADO
15760,00025463,,,PRIVADO
15761,00009761,-10.689425,-76.2498674,PUBLICO
15762,00008083,-6.77078206,-79.82084709,PUBLICO
15763,00025443,-8.11853961,-79.03217864,PRIVADO
15764,00004913,-6.03027445,-78.13535202,PUBLICO
15765,00025858,-5.72156309,-78.80174182,PUBLICO
15766,00015837,-11.970894,-77.0779139,PRIVADO
15767,00016151,-17.07602376,-70.84323296,PUBLICO
15768,00025358,-12.08094237,-76.96674006,PRIVADO
15769,00025633,,,PRIVADO
15770,00015243,-12.06913537,-76.95766679,PRIVADO
15771,00025736,-10.7525374,-77.7599218,PRIVADO
15772,00016639,-4.903638,-80.6864323,PRIVADO
15773,00026069,-16.39906161,-71.53479538,PRIVADO
15774,00030497,-12.1306022,-77.0200616,PRIVADO
15775,00025440,-6.7700279,-79.84608447,PRIVADO
15776,00014768,-11.9476571,-76.9840011,PRIVADO
15777,00025632,-5.1782884,-80.6548882,PRIVADO
15778,00021517,,,PRIVADO
15779,00025719,-17.19584702,-70.93647735,PRIVADO
15780,00025859,,,PRIVADO
15781,00025881,-11.9731091,-77.0725807,PRIVADO
15782,00025447,-7.81756,-78.0495934,PRIVADO
15783,00025400,-6.7829959,-79.8396637,PRIVADO
15784,00025257,-12.11269986,-76.98924846,PRIVADO
15785,00025473,-12.01576541,-76.88492931,PRIVADO
15786,00025795,-16.3863897,-71.5445025,PRIVADO
15787,00025727,-16.42169122,-71.50870115,PRIVADO
15788,00026087,-12.60449295,-69.17658246,PRIVADO
15789,00004584,-7.14207292,-78.85620535,PUBLICO
15790,00029490,-12.01993665,-77.07610107,PRIVADO
15791,00016630,-12.1568,-76.94996,PUBLICO
15792,00004193,-13.60821158,-73.3676938,PUBLICO
15793,00025646,-5.1878717,-80.590044,PRIVADO
15794,00025802,,,PRIVADO
15795,00006393,-6.42485707,-76.46030249,PUBLICO
15796,00006421,-6.32026713,-76.29689704,PUBLICO
15797,00029573,-12.0732505,-77.052548,PRIVADO
15798,00001099,-9.96495071,-75.69721675,PUBLICO
15799,00001152,-10.28906452,-75.23453312,PUBLICO
15800,00025114,-12.09292027,-77.06141061,PRIVADO
15801,00004841,-6.17355167,-77.86441167,PUBLICO
15802,00025653,-6.229026,-77.8750611,PRIVADO
15803,00025863,,,PRIVADO
15804,00026083,-12.1001866,-76.9714626,PRIVADO
15805,00026047,-8.65637816,-76.86560874,PUBLICO
15806,00004446,,,PUBLICO
15807,00025469,-13.52246316,-71.96569621,PUBLICO
15808,00025423,,,PRIVADO
15809,00011030,,,PUBLICO
15810,00025920,-5.7081472,-78.8090763,PRIVADO
15811,00005045,-5.51853027,-78.49993273,PUBLICO
15812,00025788,-17.19229308,-70.93279905,PRIVADO
15813,00030417,-12.1138327,-76.992283,PRIVADO
15814,00026080,-12.86939048,-72.69072613,PRIVADO
15815,00026081,-13.52664,-71.967708,PRIVADO
15816,00005411,-8.74267908,-75.47977729,PUBLICO
15817,00025659,-7.22436,-79.4247589,PUBLICO
15818,00025557,-11.99800347,-77.07450626,PRIVADO
15819,00025696,-12.1496721,-76.9931746,PUBLICO
15820,00025794,,,PRIVADO
15821,00011623,-3.74722803,-73.26550818,PRIVADO
15822,00026118,-3.75274919,-73.24695301,PRIVADO
15823,00011540,,,PUBLICO
15824,00029481,-11.5644646,-77.1743983,PUBLICO
15825,00006106,-12.1426786,-76.9708795,PUBLICO
15826,00006594,-8.14197667,-76.59216,PUBLICO
15827,00006276,-6.19965961,-77.13026303,PUBLICO
15828,00006625,-8.03532648,-76.68400077,PUBLICO
15829,00006341,-6.11181479,-76.85030491,PUBLICO
15830,00029228,-13.53195,-71.9674626,PRIVADO
15831,00001144,-10.27089081,-75.1329228,PUBLICO
15832,00025422,-12.06715066,-76.97569466,PRIVADO
15833,00025491,-12.0260929,-76.918264,PRIVADO
15834,00025072,,,PUBLICO
15835,00025624,,,PRIVADO
15836,00001016,-10.48835826,-76.21578054,PUBLICO
15837,00004232,-5.64493209,-79.08561993,PUBLICO
15838,00004260,-5.43721,-79.14521,PUBLICO
15839,00013849,-5.59632332,-78.97211987,PUBLICO
15840,00009180,-9.30463833,-76.00207,PUBLICO
15841,00010358,-13.5280832,-71.9396585,PRIVADO
15842,00025981,,,PRIVADO
15843,00029339,-13.46392594,-72.14857825,PRIVADO
15844,00009218,-16.0825395,-69.6384724,PUBLICO
15845,00025964,,,PRIVADO
15846,00026025,-11.9649957,-76.99093959,PRIVADO
15847,00026026,-12.08926797,-77.03423153,PRIVADO
15848,00029343,-13.54099998,-71.93635526,PRIVADO
15849,00025225,-12.02048757,-76.89018644,PRIVADO
15850,00009751,-10.9996208,-76.3651756,PUBLICO
15851,00025728,-11.10523107,-77.60799117,PRIVADO
15852,00015461,-12.1065195,-76.9716622,PRIVADO
15853,00017694,-5.1876711,-80.6210056,PRIVADO
15854,00029485,-11.891315,-77.0359955,PUBLICO
15855,00026033,-11.4965172,-77.2117733,PRIVADO
15856,00025912,-12.12826653,-76.99002362,PRIVADO
15857,00025535,-11.966814,-77.1232054,PRIVADO
15858,00001218,-10.49176147,-76.51557043,PUBLICO
15859,00029574,-12.0784625,-76.999114,PRIVADO
15860,00011584,-9.9298454,-76.2432653,PRIVADO
15861,00025768,-12.10593112,-76.97338588,PRIVADO
15862,00001169,-10.39246515,-74.96130104,PUBLICO
15863,00025879,-8.4761212,-74.8068454,PUBLICO
15864,00029575,-12.0854497,-77.0345246,PRIVADO
15865,00001171,-10.11907812,-74.86704555,PUBLICO
15866,00025989,-6.229599,-77.87187,PRIVADO
15867,00026005,-6.2297677,-77.8706368,PRIVADO
15868,00026006,-11.99058401,-77.07483871,PRIVADO
15869,00005820,-11.9316287,-77.095554,PUBLICO
15870,00024064,-9.6045107,-76.71003653,PUBLICO
15871,00025529,-6.76810618,-79.84871808,PRIVADO
15872,00004136,-13.55063826,-73.34457222,PUBLICO
15873,00016183,-10.6376749,-76.1899661,PRIVADO
15874,00026253,-5.70227709,-78.80231623,PRIVADO
15875,00004459,,,PUBLICO
15876,00026013,-13.53195,-71.9674626,PRIVADO
15877,00026016,-7.1617465,-78.5127855,PRIVADO
15878,00026034,,,PRIVADO
15879,00026055,-16.67291539,-70.97102901,PUBLICO
15880,00025975,-14.8842942,-70.5889612,PUBLICO
15881,00026117,-5.1782884,-80.6548882,PRIVADO
15882,00000179,-6.34495156,-75.09378641,PUBLICO
15883,00026200,-6.2297325,-77.8699246,PRIVADO
15884,00029439,,,PRIVADO
